Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2023 [YR2023]
Russian Federation,RUS,"Population ages 65-69, female",SP.POP.6569.FE,5180905,5277302
Russian Federation,RUS,"Population ages 70-74, female",SP.POP.7074.FE,4185732,4341940
Russian Federation,RUS,"Population ages 70-74, male",SP.POP.7074.MA,2278096,2360229
Russian Federation,RUS,"Population ages 75-79, female",SP.POP.7579.FE,1913684,2229367
Russian Federation,RUS,"Population ages 75-79, male",SP.POP.7579.MA,888315,1046951
Russian Federation,RUS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.9,12.1
Russian Federation,RUS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,4.7,4.5
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.5456097560976,73.2546341463415
Rwanda,RWA,"Population ages 80 and above, male",SP.POP.80UP.MA,21502,21848
Rwanda,RWA,"Population ages 80 and above, female",SP.POP.80UP.FE,40207,41648
Rwanda,RWA,"Population ages 65-69, male",SP.POP.6569.MA,94350,99477
Rwanda,RWA,"Population ages 65-69, female",SP.POP.6569.FE,126098,132943
Rwanda,RWA,"Population ages 70-74, female",SP.POP.7074.FE,88095,91437
Rwanda,RWA,"Population ages 70-74, male",SP.POP.7074.MA,60654,63534
Rwanda,RWA,"Population ages 75-79, female",SP.POP.7579.FE,48947,51776
Rwanda,RWA,"Population ages 75-79, male",SP.POP.7579.MA,28164,30656
Rwanda,RWA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.993,5.935
Rwanda,RWA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,40.8,40
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.528,67.785
Samoa,WSM,"Population ages 80 and above, male",SP.POP.80UP.MA,664,674
Samoa,WSM,"Population ages 80 and above, female",SP.POP.80UP.FE,1220,1202
Samoa,WSM,"Population ages 65-69, male",SP.POP.6569.MA,2451,2538
Samoa,WSM,"Population ages 65-69, female",SP.POP.6569.FE,2457,2556
Samoa,WSM,"Population ages 70-74, female",SP.POP.7074.FE,1658,1732
Samoa,WSM,"Population ages 70-74, male",SP.POP.7074.MA,1449,1560
Samoa,WSM,"Population ages 75-79, female",SP.POP.7579.FE,1168,1205
Samoa,WSM,"Population ages 75-79, male",SP.POP.7579.MA,894,896
Samoa,WSM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.181,6.157
Samoa,WSM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,16.2,15.7
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.55,71.698
San Marino,SMR,"Population ages 80 and above, male",SP.POP.80UP.MA,857,898
San Marino,SMR,"Population ages 80 and above, female",SP.POP.80UP.FE,1235,1290
San Marino,SMR,"Population ages 65-69, male",SP.POP.6569.MA,942,976
San Marino,SMR,"Population ages 65-69, female",SP.POP.6569.FE,988,1000
San Marino,SMR,"Population ages 70-74, female",SP.POP.7074.FE,868,887
San Marino,SMR,"Population ages 70-74, male",SP.POP.7074.MA,803,835
San Marino,SMR,"Population ages 75-79, female",SP.POP.7579.FE,753,778
San Marino,SMR,"Population ages 75-79, male",SP.POP.7579.MA,651,677
San Marino,SMR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.8,8.3
San Marino,SMR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,1.5,1.4
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,85.708,85.706
Sao Tome and Principe,STP,"Population ages 80 and above, male",SP.POP.80UP.MA,619,619
Sao Tome and Principe,STP,"Population ages 80 and above, female",SP.POP.80UP.FE,1084,1100
Sao Tome and Principe,STP,"Population ages 65-69, male",SP.POP.6569.MA,1587,1636
Sao Tome and Principe,STP,"Population ages 65-69, female",SP.POP.6569.FE,1700,1770
Sao Tome and Principe,STP,"Population ages 70-74, female",SP.POP.7074.FE,1161,1224
Sao Tome and Principe,STP,"Population ages 70-74, male",SP.POP.7074.MA,1035,1082
Sao Tome and Principe,STP,"Population ages 75-79, female",SP.POP.7579.FE,882,860
Sao Tome and Principe,STP,"Population ages 75-79, male",SP.POP.7579.MA,643,637
Sao Tome and Principe,STP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.732,5.572
Sao Tome and Principe,STP,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,14.6,13.9
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.237,69.718
Saudi Arabia,SAU,"Population ages 80 and above, male",SP.POP.80UP.MA,62447,66920
Saudi Arabia,SAU,"Population ages 80 and above, female",SP.POP.80UP.FE,69419,73991
Saudi Arabia,SAU,"Population ages 65-69, male",SP.POP.6569.MA,202753,233611
Saudi Arabia,SAU,"Population ages 65-69, female",SP.POP.6569.FE,151258,169043
Saudi Arabia,SAU,"Population ages 70-74, female",SP.POP.7074.FE,103764,109256
Saudi Arabia,SAU,"Population ages 70-74, male",SP.POP.7074.MA,129388,135118
Saudi Arabia,SAU,"Population ages 75-79, female",SP.POP.7579.FE,69555,74741
Saudi Arabia,SAU,"Population ages 75-79, male",SP.POP.7579.MA,80950,87569
Saudi Arabia,SAU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2.57,2.34
Saudi Arabia,SAU,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,6.4,6.2
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.31,78.732
Senegal,SEN,"Population ages 80 and above, male",SP.POP.80UP.MA,41577,43266
Senegal,SEN,"Population ages 80 and above, female",SP.POP.80UP.FE,40374,40137
Senegal,SEN,"Population ages 65-69, male",SP.POP.6569.MA,127481,132118
Senegal,SEN,"Population ages 65-69, female",SP.POP.6569.FE,137256,141917
Senegal,SEN,"Population ages 70-74, female",SP.POP.7074.FE,91712,96675
Senegal,SEN,"Population ages 70-74, male",SP.POP.7074.MA,85570,89793
Senegal,SEN,"Population ages 75-79, female",SP.POP.7579.FE,50555,51840
Senegal,SEN,"Population ages 75-79, male",SP.POP.7579.MA,54453,53309
Senegal,SEN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.92,5.581
Senegal,SEN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,40.4,38.5
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.788,68.683
Serbia,SRB,"Population ages 80 and above, male",SP.POP.80UP.MA,109478,106279
Serbia,SRB,"Population ages 80 and above, female",SP.POP.80UP.FE,194013,197714
Serbia,SRB,"Population ages 65-69, male",SP.POP.6569.MA,227932,217519
Serbia,SRB,"Population ages 65-69, female",SP.POP.6569.FE,275967,264829
Serbia,SRB,"Population ages 70-74, female",SP.POP.7074.FE,242160,249064
Serbia,SRB,"Population ages 70-74, male",SP.POP.7074.MA,185225,189677
Serbia,SRB,"Population ages 75-79, female",SP.POP.7579.FE,139996,151440
Serbia,SRB,"Population ages 75-79, male",SP.POP.7579.MA,96584,102988
Serbia,SRB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,16.3,14.7
Serbia,SRB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,5.3,5.2
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.2365853658537,76.2209756097561
Seychelles,SYC,"Population ages 80 and above, male",SP.POP.80UP.MA,613,613
Seychelles,SYC,"Population ages 80 and above, female",SP.POP.80UP.FE,1387,1279
Seychelles,SYC,"Population ages 65-69, male",SP.POP.6569.MA,1953,2109
Seychelles,SYC,"Population ages 65-69, female",SP.POP.6569.FE,1852,1978
Seychelles,SYC,"Population ages 70-74, female",SP.POP.7074.FE,1232,1241
Seychelles,SYC,"Population ages 70-74, male",SP.POP.7074.MA,1177,1192
Seychelles,SYC,"Population ages 75-79, female",SP.POP.7579.FE,867,875
Seychelles,SYC,"Population ages 75-79, male",SP.POP.7579.MA,688,691
Seychelles,SYC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.8,7.3
Seychelles,SYC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,14.5,14.3
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.7024390243903,74.9585365853659
Sierra Leone,SLE,"Population ages 80 and above, male",SP.POP.80UP.MA,12089,12503
Sierra Leone,SLE,"Population ages 80 and above, female",SP.POP.80UP.FE,17462,18138
Sierra Leone,SLE,"Population ages 65-69, male",SP.POP.6569.MA,51633,53734
Sierra Leone,SLE,"Population ages 65-69, female",SP.POP.6569.FE,61357,63755
Sierra Leone,SLE,"Population ages 70-74, female",SP.POP.7074.FE,41054,42253
Sierra Leone,SLE,"Population ages 70-74, male",SP.POP.7074.MA,32614,33538
Sierra Leone,SLE,"Population ages 75-79, female",SP.POP.7579.FE,26403,26915
Sierra Leone,SLE,"Population ages 75-79, male",SP.POP.7579.MA,20210,20466
Sierra Leone,SLE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.523,8.287
Sierra Leone,SLE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,97.7,94.3
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.275,61.786
Singapore,SGP,"Population ages 80 and above, male",SP.POP.80UP.MA,56594,60717
Singapore,SGP,"Population ages 80 and above, female",SP.POP.80UP.FE,90229,96096
Singapore,SGP,"Population ages 65-69, male",SP.POP.6569.MA,126732,135365
Singapore,SGP,"Population ages 65-69, female",SP.POP.6569.FE,132428,141089
Singapore,SGP,"Population ages 70-74, female",SP.POP.7074.FE,103868,110959
Singapore,SGP,"Population ages 70-74, male",SP.POP.7074.MA,93569,100573
Singapore,SGP,"Population ages 75-79, female",SP.POP.7579.FE,61393,71062
Singapore,SGP,"Population ages 75-79, male",SP.POP.7579.MA,50575,59077
Singapore,SGP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.3,6.2
Singapore,SGP,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2.2,2.1
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.8951219512195,82.8951219512195
Sint Maarten (Dutch part),SXM,"Population ages 80 and above, male",SP.POP.80UP.MA,274,295
Sint Maarten (Dutch part),SXM,"Population ages 80 and above, female",SP.POP.80UP.FE,337,361
Sint Maarten (Dutch part),SXM,"Population ages 65-69, male",SP.POP.6569.MA,1139,1167
Sint Maarten (Dutch part),SXM,"Population ages 65-69, female",SP.POP.6569.FE,1158,1205
Sint Maarten (Dutch part),SXM,"Population ages 70-74, female",SP.POP.7074.FE,780,833
Sint Maarten (Dutch part),SXM,"Population ages 70-74, male",SP.POP.7074.MA,861,885
Sint Maarten (Dutch part),SXM,"Population ages 75-79, female",SP.POP.7579.FE,439,481
Sint Maarten (Dutch part),SXM,"Population ages 75-79, male",SP.POP.7579.MA,480,522
Sint Maarten (Dutch part),SXM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.981,8.126
Sint Maarten (Dutch part),SXM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.18,76.371
Slovak Republic,SVK,"Population ages 80 and above, male",SP.POP.80UP.MA,57402,59614
Slovak Republic,SVK,"Population ages 80 and above, female",SP.POP.80UP.FE,128632,132077
Slovak Republic,SVK,"Population ages 65-69, male",SP.POP.6569.MA,151611,151980
Slovak Republic,SVK,"Population ages 65-69, female",SP.POP.6569.FE,184615,183957
Slovak Republic,SVK,"Population ages 70-74, female",SP.POP.7074.FE,154647,159778
Slovak Republic,SVK,"Population ages 70-74, male",SP.POP.7074.MA,112259,116931
Slovak Republic,SVK,"Population ages 75-79, female",SP.POP.7579.FE,103107,108603
Slovak Republic,SVK,"Population ages 75-79, male",SP.POP.7579.MA,62121,66631
Slovak Republic,SVK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11,10
Slovak Republic,SVK,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,6,6.1
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.9658536585366,78.0170731707317
Slovenia,SVN,"Population ages 80 and above, male",SP.POP.80UP.MA,38758,40489
Slovenia,SVN,"Population ages 80 and above, female",SP.POP.80UP.FE,74642,76383
Slovenia,SVN,"Population ages 65-69, male",SP.POP.6569.MA,67349,67289
Slovenia,SVN,"Population ages 65-69, female",SP.POP.6569.FE,70674,70913
Slovenia,SVN,"Population ages 70-74, female",SP.POP.7074.FE,60510,62893
Slovenia,SVN,"Population ages 70-74, male",SP.POP.7074.MA,53336,56050
Slovenia,SVN,"Population ages 75-79, female",SP.POP.7579.FE,43231,44281
Slovenia,SVN,"Population ages 75-79, male",SP.POP.7579.MA,32527,34047
Slovenia,SVN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.6,10.2
Slovenia,SVN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2.3,2.2
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.2829268292683,81.9780487804878
Small states,SST,"Population ages 80 and above, male",SP.POP.80UP.MA,126967,130186
Small states,SST,"Population ages 80 and above, female",SP.POP.80UP.FE,229246,234878
Small states,SST,"Population ages 65-69, male",SP.POP.6569.MA,301591,311412
Small states,SST,"Population ages 65-69, female",SP.POP.6569.FE,344414,355235
Small states,SST,"Population ages 70-74, female",SP.POP.7074.FE,272195,279733
Small states,SST,"Population ages 70-74, male",SP.POP.7074.MA,219315,225963
Small states,SST,"Population ages 75-79, female",SP.POP.7579.FE,185946,196171
Small states,SST,"Population ages 75-79, male",SP.POP.7579.MA,136500,143706
Small states,SST,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.9389219199789,7.61568668309565
Small states,SST,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,26.8197530676387,26.1448546234728
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.3794678577605,72.8966788653862
Solomon Islands,SLB,"Population ages 80 and above, male",SP.POP.80UP.MA,2260,2197
Solomon Islands,SLB,"Population ages 80 and above, female",SP.POP.80UP.FE,2333,2311
Solomon Islands,SLB,"Population ages 65-69, male",SP.POP.6569.MA,5657,5810
Solomon Islands,SLB,"Population ages 65-69, female",SP.POP.6569.FE,5605,5690
Solomon Islands,SLB,"Population ages 70-74, female",SP.POP.7074.FE,4075,4295
Solomon Islands,SLB,"Population ages 70-74, male",SP.POP.7074.MA,3825,4018
Solomon Islands,SLB,"Population ages 75-79, female",SP.POP.7579.FE,2366,2437
Solomon Islands,SLB,"Population ages 75-79, male",SP.POP.7579.MA,2222,2253
Solomon Islands,SLB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.194,5.141
Solomon Islands,SLB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,21.2,20.6
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.409,70.528
"Somalia, Fed. Rep.",SOM,"Population ages 80 and above, male",SP.POP.80UP.MA,18711,19400
"Somalia, Fed. Rep.",SOM,"Population ages 80 and above, female",SP.POP.80UP.FE,27619,28651
"Somalia, Fed. Rep.",SOM,"Population ages 65-69, male",SP.POP.6569.MA,93612,96160
"Somalia, Fed. Rep.",SOM,"Population ages 65-69, female",SP.POP.6569.FE,110193,113263
"Somalia, Fed. Rep.",SOM,"Population ages 70-74, female",SP.POP.7074.FE,73379,77456
"Somalia, Fed. Rep.",SOM,"Population ages 70-74, male",SP.POP.7074.MA,60031,63401
"Somalia, Fed. Rep.",SOM,"Population ages 75-79, female",SP.POP.7579.FE,38976,40934
"Somalia, Fed. Rep.",SOM,"Population ages 75-79, male",SP.POP.7579.MA,29969,31556
"Somalia, Fed. Rep.",SOM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.812,9.835
"Somalia, Fed. Rep.",SOM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,142.9,104
"Somalia, Fed. Rep.",SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.931,58.816
South Africa,ZAF,"Population ages 80 and above, male",SP.POP.80UP.MA,219563,218631
South Africa,ZAF,"Population ages 80 and above, female",SP.POP.80UP.FE,516519,517995
South Africa,ZAF,"Population ages 65-69, male",SP.POP.6569.MA,683907,706790
South Africa,ZAF,"Population ages 65-69, female",SP.POP.6569.FE,929145,961723
South Africa,ZAF,"Population ages 70-74, female",SP.POP.7074.FE,630406,669955
South Africa,ZAF,"Population ages 70-74, male",SP.POP.7074.MA,418036,448006
South Africa,ZAF,"Population ages 75-79, female",SP.POP.7579.FE,367762,381556
South Africa,ZAF,"Population ages 75-79, male",SP.POP.7579.MA,202942,213692
South Africa,ZAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.402,9.239
South Africa,ZAF,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,34.4,34.7
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.454,66.139
South Asia,SAS,"Population ages 80 and above, male",SP.POP.80UP.MA,7097849,7428823
South Asia,SAS,"Population ages 80 and above, female",SP.POP.80UP.FE,9579329,9961188
South Asia,SAS,"Population ages 65-69, male",SP.POP.6569.MA,22268213,22955826
South Asia,SAS,"Population ages 65-69, female",SP.POP.6569.FE,22836039,23511152
South Asia,SAS,"Population ages 70-74, female",SP.POP.7074.FE,15852436,16772836
South Asia,SAS,"Population ages 70-74, male",SP.POP.7074.MA,14599964,15508541
South Asia,SAS,"Population ages 75-79, female",SP.POP.7579.FE,9778993,10130263
South Asia,SAS,"Population ages 75-79, male",SP.POP.7579.MA,8304824,8658494
South Asia,SAS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.44240107249924,6.47109012670958
South Asia,SAS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,36.1,34.8
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.0115731308447,72.3247648783903
South Asia (IDA & IBRD),TSA,"Population ages 80 and above, male",SP.POP.80UP.MA,7097849,7428823
South Asia (IDA & IBRD),TSA,"Population ages 80 and above, female",SP.POP.80UP.FE,9579329,9961188
South Asia (IDA & IBRD),TSA,"Population ages 65-69, male",SP.POP.6569.MA,22268213,22955826
South Asia (IDA & IBRD),TSA,"Population ages 65-69, female",SP.POP.6569.FE,22836039,23511152
South Asia (IDA & IBRD),TSA,"Population ages 70-74, female",SP.POP.7074.FE,15852436,16772836
South Asia (IDA & IBRD),TSA,"Population ages 70-74, male",SP.POP.7074.MA,14599964,15508541
South Asia (IDA & IBRD),TSA,"Population ages 75-79, female",SP.POP.7579.FE,9778993,10130263
South Asia (IDA & IBRD),TSA,"Population ages 75-79, male",SP.POP.7579.MA,8304824,8658494
South Asia (IDA & IBRD),TSA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.44240107249924,6.47109012670958
South Asia (IDA & IBRD),TSA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,28.9935539750669,27.7817347409609
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.0115731308447,72.3247648783903
South Sudan,SSD,"Population ages 80 and above, male",SP.POP.80UP.MA,11405,12379
South Sudan,SSD,"Population ages 80 and above, female",SP.POP.80UP.FE,20473,22203
South Sudan,SSD,"Population ages 65-69, male",SP.POP.6569.MA,61973,66549
South Sudan,SSD,"Population ages 65-69, female",SP.POP.6569.FE,79976,85644
South Sudan,SSD,"Population ages 70-74, female",SP.POP.7074.FE,50897,54257
South Sudan,SSD,"Population ages 70-74, male",SP.POP.7074.MA,36272,38911
South Sudan,SSD,"Population ages 75-79, female",SP.POP.7579.FE,31388,33167
South Sudan,SSD,"Population ages 75-79, male",SP.POP.7579.MA,20154,21329
South Sudan,SSD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.906,9.609
South Sudan,SSD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,98.7,98.7
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.203,57.617
Spain,ESP,"Population ages 80 and above, male",SP.POP.80UP.MA,1081148,1117962
Spain,ESP,"Population ages 80 and above, female",SP.POP.80UP.FE,1821819,1871169
Spain,ESP,"Population ages 65-69, male",SP.POP.6569.MA,1236369,1292939
Spain,ESP,"Population ages 65-69, female",SP.POP.6569.FE,1357829,1421611
Spain,ESP,"Population ages 70-74, female",SP.POP.7074.FE,1213522,1235679
Spain,ESP,"Population ages 70-74, male",SP.POP.7074.MA,1046169,1068937
Spain,ESP,"Population ages 75-79, female",SP.POP.7579.FE,1052493,1101724
Spain,ESP,"Population ages 75-79, male",SP.POP.7579.MA,837709,876568
Spain,ESP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.7,9
Spain,ESP,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,3.1,3.1
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.1341463414634,83.8829268292683
Sri Lanka,LKA,"Population ages 80 and above, male",SP.POP.80UP.MA,139323,144174
Sri Lanka,LKA,"Population ages 80 and above, female",SP.POP.80UP.FE,251727,262689
Sri Lanka,LKA,"Population ages 65-69, male",SP.POP.6569.MA,414401,418703
Sri Lanka,LKA,"Population ages 65-69, female",SP.POP.6569.FE,517450,523150
Sri Lanka,LKA,"Population ages 70-74, female",SP.POP.7074.FE,424456,431399
Sri Lanka,LKA,"Population ages 70-74, male",SP.POP.7074.MA,312780,317020
Sri Lanka,LKA,"Population ages 75-79, female",SP.POP.7579.FE,279877,295195
Sri Lanka,LKA,"Population ages 75-79, male",SP.POP.7579.MA,184722,194528
Sri Lanka,LKA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.1,8.2
Sri Lanka,LKA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,6.4,6.1
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.3,77.483
St. Kitts and Nevis,KNA,"Population ages 80 and above, male",SP.POP.80UP.MA,297,286
St. Kitts and Nevis,KNA,"Population ages 80 and above, female",SP.POP.80UP.FE,537,518
St. Kitts and Nevis,KNA,"Population ages 65-69, male",SP.POP.6569.MA,1010,1037
St. Kitts and Nevis,KNA,"Population ages 65-69, female",SP.POP.6569.FE,1093,1202
St. Kitts and Nevis,KNA,"Population ages 70-74, female",SP.POP.7074.FE,593,656
St. Kitts and Nevis,KNA,"Population ages 70-74, male",SP.POP.7074.MA,560,611
St. Kitts and Nevis,KNA,"Population ages 75-79, female",SP.POP.7579.FE,389,382
St. Kitts and Nevis,KNA,"Population ages 75-79, male",SP.POP.7579.MA,302,311
St. Kitts and Nevis,KNA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.658,9.963
St. Kitts and Nevis,KNA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,16.8,16.3
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.313,72.145
St. Lucia,LCA,"Population ages 80 and above, male",SP.POP.80UP.MA,950,972
St. Lucia,LCA,"Population ages 80 and above, female",SP.POP.80UP.FE,1715,1756
St. Lucia,LCA,"Population ages 65-69, male",SP.POP.6569.MA,2867,3016
St. Lucia,LCA,"Population ages 65-69, female",SP.POP.6569.FE,3288,3468
St. Lucia,LCA,"Population ages 70-74, female",SP.POP.7074.FE,2409,2478
St. Lucia,LCA,"Population ages 70-74, male",SP.POP.7074.MA,1877,1921
St. Lucia,LCA,"Population ages 75-79, female",SP.POP.7579.FE,1748,1794
St. Lucia,LCA,"Population ages 75-79, male",SP.POP.7579.MA,1242,1266
St. Lucia,LCA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.455,8.614
St. Lucia,LCA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,15.8,15.5
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.67,72.697
St. Martin (French part),MAF,"Population ages 80 and above, male",SP.POP.80UP.MA,425,416
St. Martin (French part),MAF,"Population ages 80 and above, female",SP.POP.80UP.FE,712,715
St. Martin (French part),MAF,"Population ages 65-69, male",SP.POP.6569.MA,734,725
St. Martin (French part),MAF,"Population ages 65-69, female",SP.POP.6569.FE,828,823
St. Martin (French part),MAF,"Population ages 70-74, female",SP.POP.7074.FE,648,664
St. Martin (French part),MAF,"Population ages 70-74, male",SP.POP.7074.MA,539,551
St. Martin (French part),MAF,"Population ages 75-79, female",SP.POP.7579.FE,467,470
St. Martin (French part),MAF,"Population ages 75-79, male",SP.POP.7579.MA,365,370
St. Martin (French part),MAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.021,9.282
St. Martin (French part),MAF,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.236,80.224
St. Vincent and the Grenadines,VCT,"Population ages 80 and above, male",SP.POP.80UP.MA,1015,982
St. Vincent and the Grenadines,VCT,"Population ages 80 and above, female",SP.POP.80UP.FE,1389,1343
St. Vincent and the Grenadines,VCT,"Population ages 65-69, male",SP.POP.6569.MA,2140,2236
St. Vincent and the Grenadines,VCT,"Population ages 65-69, female",SP.POP.6569.FE,2061,2167
St. Vincent and the Grenadines,VCT,"Population ages 70-74, female",SP.POP.7074.FE,1482,1524
St. Vincent and the Grenadines,VCT,"Population ages 70-74, male",SP.POP.7074.MA,1434,1457
St. Vincent and the Grenadines,VCT,"Population ages 75-79, female",SP.POP.7579.FE,1009,1043
St. Vincent and the Grenadines,VCT,"Population ages 75-79, male",SP.POP.7579.MA,944,966
St. Vincent and the Grenadines,VCT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.45,11.499
St. Vincent and the Grenadines,VCT,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,11.1,10.6
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.191,71.23
Sub-Saharan Africa,SSF,"Population ages 80 and above, male",SP.POP.80UP.MA,1944840,2003045
Sub-Saharan Africa,SSF,"Population ages 80 and above, female",SP.POP.80UP.FE,3061333,3148900
Sub-Saharan Africa,SSF,"Population ages 65-69, male",SP.POP.6569.MA,7380413,7639833
Sub-Saharan Africa,SSF,"Population ages 65-69, female",SP.POP.6569.FE,8809879,9134919
Sub-Saharan Africa,SSF,"Population ages 70-74, female",SP.POP.7074.FE,5947996,6195724
Sub-Saharan Africa,SSF,"Population ages 70-74, male",SP.POP.7074.MA,4812032,4991232
Sub-Saharan Africa,SSF,"Population ages 75-79, female",SP.POP.7579.FE,3631436,3756893
Sub-Saharan Africa,SSF,"Population ages 75-79, male",SP.POP.7579.MA,2789964,2882528
Sub-Saharan Africa,SSF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.49648186826712,8.05482121953319
Sub-Saharan Africa,SSF,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,72.8,68.1
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.8571795894802,62.6028071536951
Sub-Saharan Africa (excluding high income),SSA,"Population ages 80 and above, male",SP.POP.80UP.MA,1741444,1788846
Sub-Saharan Africa (excluding high income),SSA,"Population ages 80 and above, female",SP.POP.80UP.FE,2761643,2831036
